,listing.advertiser.bannerUrl,listing.advertiser.contacts,listing.advertiser.id,listing.advertiser.logoUrl,listing.advertiser.name,listing.advertiser.preferredColourHex,listing.advertiser.type,listing.auctionSchedule.auctionLocation,listing.auctionSchedule.time,listing.hasFloorplan,listing.hasVideo,listing.headline,listing.id,listing.inspectionSchedule.byAppointment,listing.inspectionSchedule.recurring,listing.inspectionSchedule.times,listing.labels,listing.listingSlug,listing.listingType,listing.media,listing.priceDetails.displayPrice,listing.priceDetails.price,listing.priceDetails.priceFrom,listing.priceDetails.priceTo,listing.propertyDetails.allPropertyTypes,listing.propertyDetails.area,listing.propertyDetails.bathrooms,listing.propertyDetails.bedrooms,listing.propertyDetails.buildingArea,listing.propertyDetails.carspaces,listing.propertyDetails.displayableAddress,listing.propertyDetails.features,listing.propertyDetails.landArea,listing.propertyDetails.latitude,listing.propertyDetails.longitude,listing.propertyDetails.postcode,listing.propertyDetails.propertyType,listing.propertyDetails.region,listing.propertyDetails.state,listing.propertyDetails.street,listing.propertyDetails.streetNumber,listing.propertyDetails.suburb,listing.propertyDetails.unitNumber,listing.summaryDescription,listings,project.bannerUrl,project.displayableAddress,project.features,project.id,project.labels,project.logoUrl,project.media,project.name,project.preferredColorHex,project.projectSlug,project.state,project.suburb,type,date
227,https://images.domain.com.au/img/Agencys/32797/banner_32797.jpg?date=132198025949552785,"[{'name': 'BHARGAV BRAHMBHATT', 'photoUrl': 'https://images.domain.com.au/img/32797/contact_1647902.jpeg?mod=191219-224257'}]",32797.0,https://images.domain.com.au/img/Agencys/32797/logo_32797.jpg?date=132198025459557096,KEY & CASTLE REAL ESTATE,#000000,Agency,,,False,True,When Location Matters (call Bhargav Brahmbhatt on 0401 780 556 to view Display),2015961629.0,True,False,[],['New'],lot-3-155-willoughby-road-naremburn-nsw-2065-2015961629,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015961416_2_1_191212_073859-w1417-h886'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015688282_2_1_191211_043647-w925-h579'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015961416_1_1_191212_074513-w1417-h945'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015961629_4_1_191212_093729-w1329-h1860'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015961416_7_1_191212_073859-w1417-h945'}]","$2,625,000 to $2,800,000",2625000.0,2625000.0,2800000.0,['Terrace'],North Shore - Lower,2.0,3.0,233.0,2.0,"(155 Willoughby Road), Naremburn","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'InternalLaundry', 'SecureParking', 'SeparateDiningRoom', 'Shed', 'FullyFenced', 'GardenCourtyard', 'BalconyDeck']",,-33.82112,151.201111,2065,Terrace,Sydney Region,NSW,(155 Willoughby Road),,NAREMBURN,LOT 3,"<b></b><br />KEY & CASTLE REAL ESTATE proudly presents this big family house at a superior location. This house contains 3 bedrooms, one master bedroom with ensuite with two and half bathrooms and Double Garage Car space. The locality of this house is ...",,,,,,,,,,,,,,PropertyListing,2019-12-20
228,https://images.domain.com.au/img/Agencys/32797/banner_32797.jpg?date=132198025949552785,"[{'name': 'BHARGAV BRAHMBHATT', 'photoUrl': 'https://images.domain.com.au/img/32797/contact_1647902.jpeg?mod=191219-224257'}]",32797.0,https://images.domain.com.au/img/Agencys/32797/logo_32797.jpg?date=132198025459557096,KEY & CASTLE REAL ESTATE,#000000,Agency,,,False,True,When Location Matters (call Bhargav Brahmbhatt on 0401 780 556 to view Display),2015961416.0,True,False,[],['New'],lot-2-155-willoughby-road-naremburn-nsw-2065-2015961416,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015961416_1_1_191212_074513-w1417-h945'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015688282_2_1_191211_043647-w925-h579'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015961416_2_1_191212_073859-w1417-h886'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015961416_1_1_191212_073219-w2480-h1450'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015961416_3_1_191212_065744-w3200-h2133'}]","$2,625,000 to $2,800,000",2625000.0,2625000.0,2800000.0,['Townhouse'],North Shore - Lower,2.0,3.0,228.0,2.0,"LOT 2/(155 Willoughby Road), Naremburn","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'InternalLaundry', 'SecureParking', 'FullyFenced', 'GardenCourtyard']",,-33.82112,151.201111,2065,Townhouse,Sydney Region,NSW,Willoughby Road),(155,NAREMBURN,LOT 2,"<b></b><br />KEY & CASTLE REAL ESTATE proudly presents this big family house at a superior location. This house contains 3 bedrooms, one master bedroom with ensuite with two and half bathrooms and Double Garage Car space. The locality of this house is ...",,,,,,,,,,,,,,PropertyListing,2019-12-20
230,https://images.domain.com.au/img/Agencys/2719/banner_2719.png?date=132109892074575433,"[{'name': 'Trevor Richardson', 'photoUrl': 'https://images.domain.com.au/img/2719/contact_1110552.jpeg?mod=191216-124455'}, {'name': 'Piers van Hamburg', 'photoUrl': 'https://images.domain.com.au/img/2719/contact_656076.jpeg?mod=191216-124456'}]",2719.0,https://images.domain.com.au/img/Agencys/2719/logo_2719.png?date=132109891874833171,Di Jones Lower North Shore,#3290eb,Agency,,,True,False,Brand new secluded apartment amidst wonderfully serene bushland surrounds,2015737902.0,False,False,[],[],17-18-cambridge-street-cammeray-nsw-2062-2015737902,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015737902_1_1_191010_015907-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015737902_2_1_191010_015907-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015737902_3_1_191010_015907-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015486744_5_1_190729_065104-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015486744_3_1_190729_065104-w4134-h2756'}]","$2,750,000",2750000.0,2750000.0,2750000.0,['ApartmentUnitFlat'],North Shore - Lower,2.0,3.0,190.0,2.0,"17/18 Cambridge Street, Cammeray","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'PetsAllowed', 'SecureParking', 'Intercom', 'Heating', 'Dishwasher']",,-33.8190155,151.210251,2062,ApartmentUnitFlat,Sydney Region,NSW,Cambridge Street,18,CAMMERAY,17,"<b></b><br />Astonishingly quiet, this brand new 'Sanctuary' apartment delivers unparalleled tranquility with sweeping bushland views overlooking Flat Creek Gully. Destined to leave buyers feeling a million miles away from city living, spacious interio...",,,,,,,,,,,,,,PropertyListing,2019-12-20
231,https://images.domain.com.au/img/Agencys/26016/banner_26016.GIF,"[{'name': 'Mudra Nair', 'photoUrl': 'https://images.domain.com.au/img/26016/contact_1246663.JPG?mod=191001-095617'}]",26016.0,https://images.domain.com.au/img/Agencys/26016/logo_26016.GIF?date=2015-09-18-11-36-47,OzOne Real Estate,#fff,Agency,,,False,False,Off Plan House with Lift,2014994194.0,True,False,[],[],willoughby-road-naremburn-nsw-2065-2014994194,Sale,,"$2,800,000",2800000.0,2800000.0,2800000.0,['House'],North Shore - Lower,3.0,3.0,233.0,2.0,"Willoughby Road, Naremburn","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'InternalLaundry', 'Intercom', 'Bath', 'Heating', 'Dishwasher', 'Study', 'BalconyDeck']",,-33.817337,151.201233,2065,House,Sydney Region,NSW,Willoughby Road,,NAREMBURN,,"<b></b><br />This modern house is offered off-plan (Single Contract)

Choice of 3 bedrooms, 3 bathrooms, 2 carapaces with the option of internal lift.

Located walking distance to St Leonards train station and cafe district.

Bus at door.

Cont...",,,,,,,,,,,,,,PropertyListing,2019-12-20
232,https://images.domain.com.au/img/Agencys/18777/banner_18777.jpeg,"[{'name': 'Denise Woo', 'photoUrl': 'https://images.domain.com.au/img/18777/contact_1368707.jpeg?mod=191209-094045'}, {'name': 'Rose Farina', 'photoUrl': 'https://images.domain.com.au/img/18777/contact_967039.jpeg?mod=191209-094019'}]",18777.0,https://images.domain.com.au/img/Agencys/18777/logo_18777.jpeg,McGrath Northbridge,#000018,Agency,,,True,False,Family Living Offering Further Potential to Enhance,2015775278.0,False,False,[],[],37-tunks-street-northbridge-nsw-2063-2015775278,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015775278_10_1_191017_125544-w4130-h2753'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015775278_2_1_191017_034030-w4133-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015775278_3_1_191017_125544-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015775278_5_1_191017_125544-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015775278_4_1_191017_125544-w4134-h2756'}]",Contact Agent,,,,['House'],North Shore - Lower,3.0,4.0,,2.0,"37 Tunks Street, Northbridge","['BuiltInWardrobes', 'Gas', 'Heating', 'Dishwasher', 'Study', 'SolarHotWater']",562.0,-33.8088036,151.216873,2063,House,Sydney Region,NSW,Tunks Street,37,NORTHBRIDGE,,"<b></b><br />Offering fabulous versatility, this freestanding full brick home rests upon a private 562.8 sqm block within a peaceful family friendly enclave. Balancing original Art Deco details with stylish modern updates, the spacious layout connects ...",,,,,,,,,,,,,,PropertyListing,2019-12-20
234,https://images.domain.com.au/img/Agencys/14927/banner_14927.GIF,"[{'name': 'CBRE  Sales', 'photoUrl': 'https://images.domain.com.au/img/14927/contact_1249506.jpeg?mod=191213-144246'}]",14927.0,https://images.domain.com.au/img/Agencys/14927/logo_14927.GIF,CBRE Residential Projects,#00674a,Agency,,,False,False,BRAND NEW STUNNING NORTH – EAST 3 BEDROOM PENTHOUSE  ,2014950901.0,False,False,[],['New homes'],3105-1-marshall-avenue-st-leonards-nsw-2065-2014950901,NewHomes,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014950901_2_pi_190215_072611-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014950901_4_pi_190215_072615-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014950901_1_pi_190215_072609-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014950901_3_pi_190215_072613-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014950901_10_pi_190215_072636-w1600-h1200'}]",Contact Agent,,,,['ApartmentUnitFlat'],North Shore - Lower,2.0,3.0,,2.0,"3105/1 Marshall Avenue, St Leonards","['AirConditioning', 'Ensuite', 'Gas', 'InternalLaundry', 'SecureParking', 'WaterViews', 'NorthFacing', 'CityViews', 'AlarmSystem', 'Intercom', 'Dishwasher', 'BalconyDeck']",,-33.8241577,151.1941,2065,ApartmentUnitFlat,Sydney Region,NSW,Marshall Avenue,1,ST LEONARDS,3105,"<b></b><br />SYDNEY’S NEWEST LANDMARK ADDRESS – READY TO OCCUPY!

Experience life in an exclusive tower – intelligently designed for discerning owner occupiers. 

•	Exclusive brand new luxury penthouse apartment located on top floor, one of only fo...",,,,,,,,,,,,,,PropertyListing,2019-12-20
235,https://images.domain.com.au/img/Agencys/16017/banner_16017.png?date=132108321156237707,"[{'name': 'Rod Marr', 'photoUrl': 'https://images.domain.com.au/img/16017/contact_867656.JPG?mod=191113-171554'}]",16017.0,https://images.domain.com.au/img/Agencys/16017/logo_16017.png?date=132108321190123260,Mosman First National,#4d4d4f,Agency,,,True,False,3 BED EXECUTIVE RESIDENCE PLUS DUAL RETAIL / COMMERCIAL INCOME,2015333303.0,False,False,[],[],641-military-road-mosman-nsw-2088-2015333303,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015333303_6_1_190606_070124-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015333303_4_1_190606_070124-w1283-h882'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015333303_7_1_190606_070124-w1281-h881'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015333303_8_1_190606_070124-w1285-h881'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015333303_9_1_190606_070124-w1214-h873'}]","For Sale $3,095,000",,,,['House'],North Shore - Lower,2.0,4.0,,2.0,"641 Military Road, Mosman","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'SecureParking', 'GroundFloor']",,-33.82582,151.243149,2088,House,Sydney Region,NSW,Military Road,641,MOSMAN,,"<b></b><br />Located in the heart of Mosman's bustling fashion retail precinct this stylishly renovated 
2 storey freehold building comprises 3 separate self-contained tenancies that produce strong rental returns and offer a number of different usage ...",,,,,,,,,,,,,,PropertyListing,2019-12-20
236,https://images.domain.com.au/img/Agencys/19169/banner_19169.jpeg?date=131749673575644073,"[{'name': 'John Priddy', 'photoUrl': 'https://images.domain.com.au/img/19169/contact_1079946.jpeg?mod=191219-142513'}, {'name': 'Monica Carollo', 'photoUrl': 'https://images.domain.com.au/img/19169/contact_1651400.jpeg?mod=191219-142513'}]",19169.0,https://images.domain.com.au/img/Agencys/19169/logo_19169.jpeg?date=131749672932701306,Laing+Simmons Hunters Hill,#ffdd00,Agency,,,True,False,Exceptional Federation Family Home in Prestigious Location,2015888276.0,True,False,[],['Under offer'],1-dalton-road-mosman-nsw-2088-2015888276,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015888276_1_1_191118_030126-w2400-h1600'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015888276_2_1_191118_030126-w2400-h1600'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015888276_3_1_191118_030126-w2400-h1600'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015888276_4_1_191118_030226-w4000-h2666'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015888276_5_1_191118_030226-w2400-h1600'}]",SOLD,,,,['House'],North Shore - Lower,2.0,5.0,,3.0,"1 Dalton Road, Mosman","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Study']",488.0,-33.8215752,151.243225,2088,House,Sydney Region,NSW,Dalton Road,1,MOSMAN,,"<b></b><br />Boasting a generous amount of entertaining and living areas in one of the most prestigious pockets in Mosman, this fantastic five bedroom family home is one you would be sure not to miss. With inspiring period details accenting a versatile...",,,,,,,,,,,,,,PropertyListing,2019-12-20
237,https://images.domain.com.au/img/Agencys/5646/banner_5646.jpg?date=131534658780629558,"[{'name': 'Michael Ferguson', 'photoUrl': 'https://images.domain.com.au/img/5646/contact_784665.jpeg?mod=191203-151102'}, {'name': 'Karl  Ferguson', 'photoUrl': 'https://images.domain.com.au/img/5646/contact_1406890.jpeg?mod=191203-151102'}]",5646.0,https://images.domain.com.au/img/Agencys/5646/logo_5646.jpg?date=131534658817190927,McGrath Lane Cove,#000018,Agency,,,True,True,Immaculate apartment in a deluxe retirement resort,2015816036.0,True,False,[],[],11-6-ulonga-avenue-greenwich-nsw-2065-2015816036,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015816036_2_1_191027_092514-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015816036_3_1_191027_092514-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015816036_1_1_191025_064257-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015816036_2_1_191025_064257-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015816036_3_1_191025_064257-w1600-h1200'}]",Contact Agent,,,,['ApartmentUnitFlat'],North Shore - Lower,2.0,3.0,,2.0,"11/6 Ulonga Avenue, Greenwich","['AirConditioning', 'Ensuite', 'SecureParking', 'SwimmingPool', 'GroundFloor', 'Gym', 'Dishwasher']",,-33.8226357,151.184326,2065,ApartmentUnitFlat,Sydney Region,NSW,Ulonga Avenue,6,GREENWICH,11,"<b></b><br />The pinnacle of independent living,  apartment 11 in 'The Baytree by Ardency' delivers enviable luxury across a wonderfully functional floorplan. Set in one of Australia's premier over 55's lifestyle resorts this large apartment has easy a...",,,,,,,,,,,,,,PropertyListing,2019-12-20
238,https://images.domain.com.au/img/Agencys/14927/banner_14927.GIF,[],14927.0,https://images.domain.com.au/img/Agencys/14927/logo_14927.GIF,CBRE Residential Projects,#00674a,Agency,,,False,False,Luxury penthouse with Northern views ,2014259302.0,True,False,[],['New homes'],41-49-atchison-street-crows-nest-nsw-2065-2014259302,NewHomes,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014259302_4_pi_180320_054158-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014259302_3_pi_180320_054156-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014259302_1_pi_180320_054147-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014259302_5_pi_180320_054202-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014259302_6_pi_180320_054207-w1600-h1200'}]",CONTACT AGENT,,,,['NewApartments'],North Shore - Lower,3.0,3.0,,2.0,"41-49 Atchison Street, Crows Nest","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'InternalLaundry', 'SecureParking', 'Dishwasher', 'BalconyDeck']",,-33.8232,151.1998,2065,NewApartments,Sydney Region,NSW,Atchison Street,41-49,CROWS NEST,,"<b></b><br />Authentic village life doesn’t come any better than Crows Nest, a cosmopolitan hub with a friendly local ambience, thriving culinary scene and warm community feel. Urbain Residences gives you front row seats to this welcoming locale, deliv...",,,,,,,,,,,,,,PropertyListing,2019-12-20
239,https://images.domain.com.au/img/Agencys/3293/banner_3293.png,"[{'name': ""Rick D'Amico"", 'photoUrl': 'https://images.domain.com.au/img/3293/contact_1512780.jpeg?mod=191218-105502'}]",3293.0,https://images.domain.com.au/img/Agencys/3293/logo_3293.jpeg,Forsyth Real Estate,#000000,Agency,,,True,False,Commanding Bayside Residence,2015832309.0,True,False,[],['New'],17-bay-street-greenwich-nsw-2065-2015832309,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015832309_1_1_191107_011525-w1920-h1279'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015832309_1_1_191031_022032-w1920-h1280'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015832309_2_1_191031_022032-w1920-h1280'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015832309_4_1_191107_011525-w1920-h1280'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015832309_3_1_191031_022032-w1920-h1280'}]",For Sale - Contact Agent,,,,['House'],North Shore - Lower,2.0,4.0,,1.0,"17 Bay Street, Greenwich","['BuiltInWardrobes', 'Floorboards', 'SecureParking', 'WaterViews']",575.0,-33.833725,151.183258,2065,House,Sydney Region,NSW,Bay Street,17,GREENWICH,,"<b></b><br />Commanding residence with panoramic views of Cockatoo Island and the Lane Cove River. This is a perfect family retreat in one of Greenwich's most desirable streets, steps from Bayview Park and Greenwich village shops. First time offered in...",,,,,,,,,,,,,,PropertyListing,2019-12-20
240,https://images.domain.com.au/img/Agencys/301/banner_301.png,"[{'name': 'Stephen Patrick', 'photoUrl': 'https://images.domain.com.au/img/301/contact_1636.jpeg?mod=191220-090659'}]",301.0,https://images.domain.com.au/img/Agencys/301/logo_301.png,Richardson & Wrench Mosman/Neutral Bay,#152229,Agency,,,True,False,Penthouse perfection in the heart Mosman Village,2015547107.0,False,False,"[{'openingTime': '2019-12-21T10:00:00', 'closingTime': '2019-12-21T10:45:00'}, {'openingTime': '2020-01-04T10:00:00', 'closingTime': '2020-01-04T10:45:00'}]",[],401-732-military-road-mosman-nsw-2088-2015547107,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015547107_1_1_190827_033714-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015547107_5_1_190827_033714-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015547107_2_1_190827_033714-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015547107_4_1_190827_033714-w3000-h2010'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015547107_3_1_190827_033714-w3000-h2000'}]","$3,500,000-$3,850,000",,,,['ApartmentUnitFlat'],North Shore - Lower,3.0,3.0,,2.0,"401/732 Military Road, Mosman","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'PetsAllowed', 'SecureParking', 'SwimmingPool', 'WaterViews']",240.0,-33.8256264,151.243866,2088,ApartmentUnitFlat,Sydney Region,NSW,Military Road,732,MOSMAN,401,"<b></b><br />Nestled in the heart of Mosman Village is this luxury penthouse. Modern interiors are complemented by smart architectural features including; inspired light solutions, gorgeous gas fireplace, louvres, and walls of sliding glass melding the...",,,,,,,,,,,,,,PropertyListing,2019-12-20
241,https://images.domain.com.au/img/Agencys/2800/banner_2800.jpg?date=131775907064799123,"[{'name': 'Chris Girling', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1097917.jpeg?mod=191219-114517'}, {'name': 'Geoff Smith', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1394282.jpeg?mod=191219-114517'}]",2800.0,https://images.domain.com.au/img/Agencys/2800/logo_2800.jpg?date=131775906705278517,Ray White Lower North Shore,#FEE536,Agency,"Ray White House, 102 Glover Street Mosman",2019-12-12T17:00:00,True,True,Harbourside Grandeur & Captivating Shell Cove Views  Footsteps to Ferry Wharf,2015879934.0,False,False,"[{'openingTime': '2019-12-21T09:30:00', 'closingTime': '2019-12-21T10:00:00'}]",[],3-15-shellcove-road-neutral-bay-nsw-2089-2015879934,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015879934_1_1_191114_044141-w3000-h1685'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015879934_2_1_191114_044141-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015879934_3_1_191114_044141-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015879934_4_1_191114_044208-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015879934_5_1_191114_044208-w4134-h2756'}]",Contact Agent,,,,['ApartmentUnitFlat'],North Shore - Lower,2.0,3.0,261.0,1.0,"3/15 Shellcove Road, Neutral Bay","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'WaterViews', 'Bath']",,-33.8428154,151.223877,2089,ApartmentUnitFlat,Sydney Region,NSW,Shellcove Road,15,NEUTRAL BAY,3,"<b></b><br />Impossible to replicate, this grand 261sqm residence captures spellbinding uninterrupted views across the boat studded waters of Shell Cove from a tranquil yet supremely convenient harbourside enclave. 

Originally the top floor of a sta...",,,,,,,,,,,,,,PropertyListing,2019-12-20
242,https://images.domain.com.au/img/Agencys/32131/banner_32131.jpeg,"[{'name': 'Claudia Portale', 'photoUrl': 'https://images.domain.com.au/img/32131/contact_1602897.jpeg?mod=191206-130254'}]",32131.0,https://images.domain.com.au/img/Agencys/32131/logo_32131.jpeg,McGrath Lower North Shore - Mosman,#000018,Agency,,,True,False,Incredible potential in the heart of Neutral Bay,2014973818.0,True,False,[],[],74-merlin-street-neutral-bay-nsw-2089-2014973818,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014973818_3_1_190226_023730-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014973818_1_1_190226_023730-w1600-h900'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014973818_2_1_190226_023730-w1600-h900'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014973818_4_1_190226_023730-w1600-h1200'}]",Expressions of interest,,,,['House'],North Shore - Lower,4.0,4.0,,,"74 Merlin Street, Neutral Bay",[],417.0,-33.8285141,151.215271,2089,House,Sydney Region,NSW,Merlin Street,74,NEUTRAL BAY,,"<b></b><br />Presenting a lucrative opportunity in the heart of Neutral Bay, this property of four apartments has existing DA approved plans to redevelop into a sleek modern block of five. It's a walk to direct city buses and Neutral Bay village shops,...",,,,,,,,,,,,,,PropertyListing,2019-12-20
243,https://images.domain.com.au/img/Agencys/23543/banner_23543.jpeg,[{'name': 'Simon Symond'}],23543.0,https://images.domain.com.au/img/Agencys/23543/logo_23543.jpeg,Symond Property,#1b1b1b,Agency,,,False,False,Luxury Lower North Shore Apartment Living - Custom Designed Floorplan,2015529779.0,True,False,[],['New homes'],neutral-bay-nsw-2089-2015529779,NewHomes,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015529779_1_pi_190819_123339-w1600-h1200'}]",Grand Garden Apartment Living,,,,['NewApartments'],North Shore - Lower,2.0,3.0,145.0,2.0,Neutral Bay,['Ensuite'],,-33.83394,151.218842,2089,NewApartments,Sydney Region,NSW,,,NEUTRAL BAY,,"<b></b><br />Unique off plan & off market opportunity for house-owners seeking to downsize and upgrade into luxury Lower North Shore apartment living.

A total apartment area of 280sqm including grand deep-soil garden terrace.

Note:
Custom design...",,,,,,,,,,,,,,PropertyListing,2019-12-20
