,listing.advertiser.bannerUrl,listing.advertiser.contacts,listing.advertiser.id,listing.advertiser.logoUrl,listing.advertiser.name,listing.advertiser.preferredColourHex,listing.advertiser.type,listing.auctionSchedule.auctionLocation,listing.auctionSchedule.time,listing.hasFloorplan,listing.hasVideo,listing.headline,listing.id,listing.inspectionSchedule.byAppointment,listing.inspectionSchedule.recurring,listing.inspectionSchedule.times,listing.labels,listing.listingSlug,listing.listingType,listing.media,listing.priceDetails.displayPrice,listing.priceDetails.price,listing.priceDetails.priceFrom,listing.priceDetails.priceTo,listing.propertyDetails.allPropertyTypes,listing.propertyDetails.area,listing.propertyDetails.bathrooms,listing.propertyDetails.bedrooms,listing.propertyDetails.buildingArea,listing.propertyDetails.carspaces,listing.propertyDetails.displayableAddress,listing.propertyDetails.features,listing.propertyDetails.landArea,listing.propertyDetails.latitude,listing.propertyDetails.longitude,listing.propertyDetails.postcode,listing.propertyDetails.propertyType,listing.propertyDetails.region,listing.propertyDetails.state,listing.propertyDetails.street,listing.propertyDetails.streetNumber,listing.propertyDetails.suburb,listing.propertyDetails.unitNumber,listing.summaryDescription,listings,project.bannerUrl,project.displayableAddress,project.features,project.id,project.labels,project.logoUrl,project.media,project.name,project.preferredColorHex,project.projectSlug,project.state,project.suburb,type,first_seen,last_seen,displayPrice,fromPrice,toPrice,Sold Date
535,https://images.domain.com.au/img/Agencys/25095/banner_25095.GIF,"[{'name': ""Susie O'Brien"", 'photoUrl': 'https://images.domain.com.au/img/25095/contact_1249988.JPG?mod=200709-161330'}]",25095.0,https://images.domain.com.au/img/Agencys/25095/logo_25095.GIF,McGrath Manly,#000018,Agency,On Site,2020-08-01T11:15:00,True,False,Charming apartment in spectacular beachside locale,2016329720.0,False,False,"[{'openingTime': '2020-07-11T11:00:00', 'closingTime': '2020-07-11T11:30:00'}, {'openingTime': '2020-07-15T11:00:00', 'closingTime': '2020-07-15T11:30:00'}, {'openingTime': '2020-07-18T11:00:00', 'closingTime': '2020-07-18T11:30:00'}, {'openingTime': '2020-07-22T11:00:00', 'closingTime': '2020-07-22T11:30:00'}, {'openingTime': '2020-07-25T11:00:00', 'closingTime': '2020-07-25T11:30:00'}, {'openingTime': '2020-07-29T11:00:00', 'closingTime': '2020-07-29T11:30:00'}, {'openingTime': '2020-08-01T10:45:00', 'closingTime': '2020-08-01T11:15:00'}]",[],11-33-darley-road-manly-nsw-2095-2016329720,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016329720_1_1_200623_064253-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016329720_2_1_200623_064253-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016329720_7_1_200623_064253-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016329720_3_1_200623_064253-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016329720_4_1_200623_064253-w1600-h1200'}]",Contact Agent,,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,76.0,,"11/33 Darley Road, Manly","['BuiltInWardrobes', 'Floorboards', 'Gas', 'InternalLaundry', 'Intercom']",,-33.801174200000005,151.288773,2095,ApartmentUnitFlat,Sydney Region,NSW,Darley Road,33,MANLY,11,"<b></b><br />Combining character charm, generous proportions and leafy views, this pristine apartment in the Art Deco 'Mount Melleray' assures a superb beachside lifestyle. It's enviably set on Manly's Eastern Hill, a short walk to the Corso, beach, fe...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
536,https://images.domain.com.au/img/Agencys/2775/banner_2775.GIF,"[{'name': 'Candice Cattell', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_718397.jpeg?mod=200707-142054'}, {'name': 'Laura Stenta', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_1444451.jpeg?mod=200707-142054'}]",2775.0,https://images.domain.com.au/img/Agencys/2775/logo_2775.GIF?date=2015-04-16-17-24-43,Stone Real Estate Manly,#283036,Agency,,,True,False,North facing apartment that ticks all the boxes,2016152230.0,False,False,"[{'openingTime': '2020-07-11T11:00:00', 'closingTime': '2020-07-11T11:30:00'}]",[],22-3-tower-street-manly-nsw-2095-2016152230,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016152230_4_1_200312_055106-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016152230_1_1_200312_055106-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016152230_2_1_200312_055106-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016152230_3_1_200312_055106-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016152230_5_1_200312_055106-w3792-h2574'}]","Price Guide $1,100,000 - $1,200,000",,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,,1.0,"22/3 Tower Street, Manly","['BuiltInWardrobes', 'InternalLaundry', 'PetsAllowed', 'NorthFacing', 'Intercom', 'Bath']",,-33.796875,151.282242,2095,ApartmentUnitFlat,Sydney Region,NSW,Tower Street,3,MANLY,22,"<b></b><br />Moments from shops, cafes, sandy beaches and city ferries, this fantastic north facing apartment offers secure, convenient living just a short stroll from the heart of Manly.

- Excellent first home or prime investment property
- Only a...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1100000-1200000,1100000.0,1200000.0,
537,https://images.domain.com.au/img/Agencys/14403/banner_14403.png?date=131866421267549512,"[{'name': 'Claudia  Petrini', 'photoUrl': 'https://images.domain.com.au/img/14403/contact_1490763.jpeg?mod=200706-102102'}, {'name': 'Sandro Petrini', 'photoUrl': 'https://images.domain.com.au/img/14403/contact_1156846.jpeg?mod=200706-102102'}]",14403.0,https://images.domain.com.au/img/Agencys/14403/logo_14403.png?date=131866420923652542,Belle Property - Manly,#386250,Agency,,,True,False,ABSOLUTE ENTERTAINERS DELIGHT,2016304339.0,False,False,"[{'openingTime': '2020-07-11T10:00:00', 'closingTime': '2020-07-11T10:30:00'}]",[],4-343-sydney-road-balgowlah-nsw-2093-2016304339,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016304339_1_1_200610_011224-w4016-h3010'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016304339_2_1_200610_011224-w4016-h2678'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016304339_3_1_200610_011224-w1395-h932'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016304339_4_1_200610_011219-w1408-h937'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016304339_5_1_200610_011219-w1409-h937'}]","FOR SALE: $1,150,000 - $1,250,000",,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,165.0,1.0,"4/343 Sydney Road, Balgowlah","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'InternalLaundry', 'PetsAllowed', 'SecureParking', 'Intercom', 'Heating', 'Dishwasher']",,-33.7946,151.265427,2093,ApartmentUnitFlat,Sydney Region,NSW,Sydney Road,343,BALGOWLAH,4,"<b></b><br />Located on the north east corner of the 'Biarritz' security complex, this apartment is an absolute entertainers dream boasting a huge sundrenched terrace with a north east aspect right in the heart of Balgowlah. This light filled apartment...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1150000-1250000,1150000.0,1250000.0,
538,https://images.domain.com.au/img/Agencys/3871/banner_3871.png?date=131816438646821788,"[{'name': 'Angus White', 'photoUrl': 'https://images.domain.com.au/img/3871/contact_769220.jpeg?mod=200709-125059'}, {'name': ""Tim O'Neill"", 'photoUrl': 'https://images.domain.com.au/img/3871/contact_1223571.jpeg?mod=200709-125059'}]",3871.0,https://images.domain.com.au/img/Agencys/3871/logo_3871.png?date=131816438293867405,LJ Hooker Balgowlah,#000000,Agency,On Site,2020-08-01T11:20:00,True,True,Prime First Home For Low-Maintenance Family Living,2016359806.0,False,False,"[{'openingTime': '2020-07-11T11:00:00', 'closingTime': '2020-07-11T11:30:00'}, {'openingTime': '2020-07-15T11:00:00', 'closingTime': '2020-07-15T11:30:00'}, {'openingTime': '2020-07-18T11:00:00', 'closingTime': '2020-07-18T11:30:00'}, {'openingTime': '2020-07-22T11:00:00', 'closingTime': '2020-07-22T11:30:00'}, {'openingTime': '2020-07-25T11:00:00', 'closingTime': '2020-07-25T11:30:00'}, {'openingTime': '2020-07-29T11:00:00', 'closingTime': '2020-07-29T11:30:00'}, {'openingTime': '2020-08-01T11:00:00', 'closingTime': '2020-08-01T11:20:00'}]",['New'],1a-myrtle-street-north-balgowlah-nsw-2093-2016359806,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016359806_1_1_200708_043013-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016359806_2_1_200708_043013-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016359806_3_1_200708_043013-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016359806_4_1_200708_042913-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016359806_5_1_200708_042913-w3000-h2000'}]",Auction - If Not Sold Prior,,,,['House'],Northern Beaches,1.0,3.0,,1.0,"1a Myrtle Street, North Balgowlah","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'InternalLaundry', 'SecureParking', 'Bath', 'Heating']",,-33.789123499999995,151.2553,2093,House,Sydney Region,NSW,Myrtle Street,1a,NORTH BALGOWLAH,,"<b></b><br />Renovated throughout to provide a high level of style and comfort, this appealing single level home is perfect for families seeking convenience and ease of living. It offers a selection of living areas with tasteful contemporary finishes a...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,-,,,
539,https://images.domain.com.au/img/Agencys/19215/banner_19215.png?date=131165732001538995,"[{'name': 'Casey Faets', 'photoUrl': 'https://images.domain.com.au/img/19215/contact_1340189.JPG?mod=200706-133501'}, {'name': 'Michael Clarke', 'photoUrl': 'https://images.domain.com.au/img/19215/contact_979074.jpeg?mod=200708-152705'}]",19215.0,https://images.domain.com.au/img/Agencys/19215/logo_19215.png?date=131165733909508735,Clarke & Humel Property,#584a47,Agency,On Site,2020-07-25T11:00:00,True,False,Amazing space,2016346585.0,False,False,"[{'openingTime': '2020-07-11T10:00:00', 'closingTime': '2020-07-11T10:30:00'}]",[],5-49-51-griffiths-street-fairlight-nsw-2094-2016346585,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016346585_1_1_200701_065505-w3500-h2333'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016346585_2_1_200701_065505-w3500-h2291'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016346585_3_1_200701_065505-w3500-h2334'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016346585_4_1_200701_065505-w3500-h2333'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016346585_5_1_200701_065505-w3500-h2334'}]",Auction,,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,,1.0,"5/49-51 Griffiths Street, Fairlight","['BuiltInWardrobes', 'Gas', 'InternalLaundry', 'Furnished', 'Dishwasher']",,-33.793440000000004,151.2729,2094,ApartmentUnitFlat,Sydney Region,NSW,Griffiths Street,49-51,FAIRLIGHT,5,"<b></b><br />Spectacular in both proportion and appeal, this exceptionally bright and airy apartment features an enormous entertainers terrace awash with northerly sunlight. Nestled in a boutique security building of 10 with near level access, it is pe...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
540,https://images.domain.com.au/img/Agencys/33557/banner_33557.jpeg,"[{'name': 'Aaron Hua', 'photoUrl': 'https://images.domain.com.au/img/33557/contact_1753361.jpeg?mod=200703-204505'}]",33557.0,https://images.domain.com.au/img/Agencys/33557/logo_33557.jpeg,Eora Agency,#373737,Agency,,,True,False,Spacious Quiet and Convenient Perfect for Young Family or Astute Investors,2016296218.0,False,False,"[{'openingTime': '2020-07-11T11:30:00', 'closingTime': '2020-07-11T12:30:00'}, {'openingTime': '2020-07-18T11:30:00', 'closingTime': '2020-07-18T12:30:00'}]",[],4-66-darley-road-manly-nsw-2095-2016296218,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016296218_2_1_200605_063239-w4032-h3024'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016296218_3_1_200605_063239-w1000-h625'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016296218_4_1_200605_063219-w1024-h750'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016296218_5_1_200605_063219-w4032-h3024'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016296218_6_1_200605_063219-w3874-h2906'}]",Price on Application,,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,,,"4/66 Darley Road, Manly","['BuiltInWardrobes', 'Floorboards', 'InternalLaundry', 'NorthFacing', 'Intercom', 'Bath', 'Dishwasher', 'BalconyDeck']",,-33.8018646,151.288422,2095,ApartmentUnitFlat,Sydney Region,NSW,Darley Road,66,MANLY,4,"<b></b><br />FOR SALE

Offer Invited

Private Inspection by Appointment

With minutes walk to Manly Wharf and Bus Stops connecting to Sydney and North Shore, this beautiful 2 bedroom apartment is also short stroll to Manly CBD Croso with shops an...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
541,https://images.domain.com.au/img/Agencys/2775/banner_2775.GIF,"[{'name': 'Adam Moore', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_980858.jpeg?mod=200708-131716'}, {'name': 'Mark Skeens', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_1547078.jpeg?mod=200708-131716'}]",2775.0,https://images.domain.com.au/img/Agencys/2775/logo_2775.GIF?date=2015-04-16-17-24-43,Stone Real Estate Manly,#283036,Agency,,,True,False,Sun soaked harbourfront lifestyle retreat,2016351159.0,False,False,"[{'openingTime': '2020-07-11T11:00:00', 'closingTime': '2020-07-11T11:30:00'}]",['New'],15-85-west-esplanade-manly-nsw-2095-2016351159,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016351159_1_1_200703_034515-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016351159_2_1_200703_034515-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016351159_3_1_200703_034515-w1280-h852'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016351159_4_1_200703_034515-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016351159_5_1_200703_034515-w4500-h3000'}]","Price Guide $1,275,000",,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,,,"15/85 West Esplanade, Manly","['BuiltInWardrobes', 'InternalLaundry', 'Dishwasher']",,-33.7980156,151.282074,2095,ApartmentUnitFlat,Sydney Region,NSW,West Esplanade,85,MANLY,15,"<b></b><br />Positioned directly opposite Manly Cove Beach with two wide balconies and sunlit north easterly aspect, this immaculate security apartment delivers the ultimate lifestyle package. An idyllic executive escape, downsizer or lock-and-leave we...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1275000,1275000.0,1275000.0,
542,https://images.domain.com.au/img/Agencys/139/banner_139.jpeg,"[{'name': 'Kelly Santos', 'photoUrl': 'https://images.domain.com.au/img/139/contact_1246901.jpeg?mod=200707-112913'}, {'name': 'Georgi Bates', 'photoUrl': 'https://images.domain.com.au/img/139/contact_1605963.jpeg?mod=200707-112913'}]",139.0,https://images.domain.com.au/img/Agencys/139/logo_139.GIF,Cunninghams Real Estate,#00313b,Agency,,,True,False,Tranquil Art Deco apartment in the heart of Manly,2016288233.0,False,False,[],[],2-1a-fairlight-street-manly-nsw-2095-2016288233,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016288233_6_1_200601_022108-w2104-h1400'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016288233_1_1_200601_022108-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016288233_3_1_200601_022108-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016288233_2_1_200601_022108-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016288233_5_1_200601_022108-w5760-h3840'}]","Guide $1,285,000 - $1,385,000",,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,,1.0,"2/1A Fairlight Street, Manly","['BuiltInWardrobes', 'Gas', 'SecureParking', 'GroundFloor', 'Study']",,-33.7982063,151.280212,2095,ApartmentUnitFlat,Sydney Region,NSW,Fairlight Street,1A,MANLY,2,"<b></b><br />FIND. This charming character apartment sits within a magical pocket of Manly, just one street back from the harbour, and footsteps to Manly Cove and Wharf. The apartment is set on the ground floor of 'Brighton Hall'  a beautifully present...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1285000-1385000,1285000.0,1385000.0,
543,https://images.domain.com.au/img/Agencys/3871/banner_3871.png?date=131816438646821788,"[{'name': 'Angus White', 'photoUrl': 'https://images.domain.com.au/img/3871/contact_769220.jpeg?mod=200624-174308'}, {'name': ""Tim O'Neill"", 'photoUrl': 'https://images.domain.com.au/img/3871/contact_1223571.jpeg?mod=200624-174308'}]",3871.0,https://images.domain.com.au/img/Agencys/3871/logo_3871.png?date=131816438293867405,LJ Hooker Balgowlah,#000000,Agency,,,True,True,Pet-Friendly Lifestyle Apartment Offers Ease And Convenience,2015458715.0,False,False,[],[],401-3-sylvan-avenue-balgowlah-nsw-2093-2015458715,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015458715_1_1_200520_054110-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015458715_2_1_200520_054110-w3001-h2001'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015458715_3_1_200520_054110-w3008-h2002'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015458715_4_1_200520_054311-w3005-h2002'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015458715_5_1_200520_054311-w3003-h2002'}]",For Sale $1.3 - $1400000ion,,,,['ApartmentUnitFlat'],Northern Beaches,2.0,2.0,,1.0,"401/3 Sylvan Avenue, Balgowlah","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'PetsAllowed', 'SwimmingPool', 'Intercom']",,-33.7930031,151.263367,2093,ApartmentUnitFlat,Sydney Region,NSW,Sylvan Avenue,3,BALGOWLAH,401,"<b></b><br />Occupying a peaceful and private position within the esteemed 'Stockland Village' complex, this spacious home-unit enjoys modern easy-care interiors and resort style facilities. It showcases modern appointments throughout, with easy indoor...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,13-1400000,,1400000.0,
544,https://images.domain.com.au/img/Agencys/2775/banner_2775.GIF,"[{'name': 'Tim Mumford', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_1467427.jpeg?mod=200622-153507'}]",2775.0,https://images.domain.com.au/img/Agencys/2775/logo_2775.GIF?date=2015-04-16-17-24-43,Stone Real Estate Manly,#283036,Agency,,,True,False,Exclusive harbourside address,2016222467.0,True,False,[],[],4-3-osborne-road-manly-nsw-2095-2016222467,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016222467_4_1_200421_052728-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016222467_3_1_200421_052728-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016222467_2_1_200421_052728-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016222467_5_1_200421_052728-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016222467_1_1_200421_052728-w4500-h3000'}]","Price Guide $1,300,000 - $1,375,000",,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,,1.0,"4/3 Osborne  Road, Manly","['BuiltInWardrobes', 'SecureParking']",,-33.802209999999995,151.287811,2095,ApartmentUnitFlat,Sydney Region,NSW,Osborne  Road,3,MANLY,4,"<b></b><br />Nestled at the base of the exclusive Eastern Hill just above Manly Cove, this impeccably presented bright and spacious apartment is within a few minutes stroll of Manly Wharf, cosmopolitan eateries and Manly Beach.

- Rare opportunity in...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1300000-1375000,1300000.0,1375000.0,
545,https://images.domain.com.au/img/Agencys/139/banner_139.jpeg,"[{'name': 'Andrew Lutze', 'photoUrl': 'https://images.domain.com.au/img/139/contact_741631.jpeg?mod=200706-165656'}, {'name': 'Sam Raso', 'photoUrl': 'https://images.domain.com.au/img/139/contact_1171486.png?mod=200706-165656'}]",139.0,https://images.domain.com.au/img/Agencys/139/logo_139.GIF,Cunninghams Real Estate,#00313b,Agency,,,True,False,Designer living in the heart of Manly,2016247049.0,False,False,"[{'openingTime': '2020-07-11T13:00:00', 'closingTime': '2020-07-11T13:30:00'}]",[],4-17-central-avenue-manly-nsw-2095-2016247049,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016247049_7_1_200506_043517-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016247049_1_1_200506_043517-w5935-h4009'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016247049_3_1_200506_043517-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016247049_2_1_200506_043517-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016247049_4_1_200506_043517-w5370-h3954'}]",Contact Agent,,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,,1.0,"4/17 Central Avenue, Manly","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'Gas', 'SecureParking', 'Intercom', 'Dishwasher']",,-33.7963028,151.28686499999995,2095,ApartmentUnitFlat,Sydney Region,NSW,Central Avenue,17,MANLY,4,"<b></b><br />FIND. Architectural excellence and a truly spectacular location in the heart of Manly combine brilliantly in this sophisticated, contemporary apartment in the acclaimed Hum building, designed by Blackmore Design Group. This modern New York...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
546,https://images.domain.com.au/img/Agencys/2775/banner_2775.GIF,"[{'name': 'Tracy Black', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_1402186.jpeg?mod=200702-144858'}]",2775.0,https://images.domain.com.au/img/Agencys/2775/logo_2775.GIF?date=2015-04-16-17-24-43,Stone Real Estate Manly,#283036,Agency,On Site,2020-07-18T09:00:00,True,False,Spacious garden apartment in lifestyle location,2016342857.0,False,False,"[{'openingTime': '2020-07-11T11:00:00', 'closingTime': '2020-07-11T11:30:00'}, {'openingTime': '2020-07-18T08:30:00', 'closingTime': '2020-07-18T09:00:00'}]",[],6-54a-hilltop-crescent-fairlight-nsw-2094-2016342857,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016342857_1_1_200630_050909-w2100-h1400'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016342857_2_1_200630_050909-w2100-h1400'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016342857_3_1_200630_050909-w2100-h1400'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016342857_4_1_200630_050909-w2100-h1400'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016342857_5_1_200630_050909-w2100-h1400'}]","Auction Guide $1,150,000",,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,,1.0,"6/54a Hilltop Crescent, Fairlight","['BuiltInWardrobes', 'Floorboards', 'SecureParking', 'Bath']",,-33.7953835,151.27075200000004,2094,ApartmentUnitFlat,Sydney Region,NSW,Hilltop Crescent,54a,FAIRLIGHT,6,"<b></b><br />Immaculately presented, this much-loved garden apartment offers generous proportions with an extended al fresco entertaining area and is one of only eight in a tightly-held, boutique security block.  The quiet and sought-after central loca...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1150000,1150000.0,1150000.0,
547,https://images.domain.com.au/img/Agencys/25950/banner_25950.png?date=131769542969313571,"[{'name': 'Hugo Ortega', 'photoUrl': 'https://images.domain.com.au/img/25950/contact_1536711.jpeg?mod=200709-115700'}, {'name': 'Luljeta Ortega', 'photoUrl': 'https://images.domain.com.au/img/25950/contact_1536715.jpeg?mod=200709-115700'}]",25950.0,https://images.domain.com.au/img/Agencys/25950/logo_25950.png?date=131769542818851496,Etch Real Estate,#030302,Agency,,,True,False,Magnificent Opportunity in Prime Location,2016158463.0,False,False,"[{'openingTime': '2020-07-11T10:00:00', 'closingTime': '2020-07-11T10:30:00'}]",[],124-sydney-road-fairlight-nsw-2094-2016158463,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016158463_1_1_200316_120905-w1600-h1132'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016158463_2_1_200316_120905-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016158463_3_1_200316_120905-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016158463_4_1_200316_120905-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016158463_5_1_200316_120905-w1600-h1067'}]","$4,500,000",,,,['Duplex'],Northern Beaches,3.0,6.0,,3.0,"124 Sydney Road, Fairlight",['SecureParking'],,-33.7958145,151.2778,2094,Duplex,Sydney Region,NSW,Sydney Road,124,FAIRLIGHT,,"<b></b><br />Are you looking for your growing family to enjoy both unity and privacy? Then this rare Northern Beaches Duplex opportunity might be for you.

This magnificent duplex is being offered to the public in one line for the first time in over ...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,4500000,4500000.0,4500000.0,
